,imdb_id,poster_num_persons,poster_num_objects,poster_anger,poster_anticipation,poster_joy,poster_trust,poster_fear,poster_surprise,poster_sadness,poster_disgust
53,tt0860907,1,0,0.0,0.0022876407200048163,0.027351353520759333,0.0,0.8662934200228763,0.04149860534184175,0.05582646037766139,0.0067425200168563
54,tt0864835,2,0,0.15223583790175213,0.08663871869289476,0.06809631301730625,0.0,0.22903901967107385,0.29667849080941633,0.1673116199075567,0.0
55,tt0882977,1,0,0.0,0.12457501699932001,0.05495780168793248,0.0,0.8204671813127474,0.0,0.0,0.0
56,tt0884726,1,0,0.0,0.20962329508551633,0.1409937215847586,0.0,0.21473803853647977,0.32707295951504656,0.10757198527819875,0.0
57,tt0884732,3,0,0.5217840692057072,0.119941579597798,0.04925289293337827,0.0,0.23855746545331985,0.07046399280979665,0.0,0.0
58,tt0900387,1,1,0.0,0.18161512772693758,0.2422474736522531,0.0,0.46131326712061416,0.11482413150019516,0.0,0.0
59,tt0903624,0,0,0.12176232853530829,0.10193314619044776,0.043660037030400764,0.0,0.7326444882438432,0.0,0.0,0.0
60,tt0903657,0,0,0.044396056372104274,0.03631121595193452,0.11383294018024558,0.0,0.06754168430815137,0.2706506179560072,0.46726748523155703,0.0
61,tt0918940,1,0,0.0,0.017164194085881195,0.2271896894385,0.0,0.490072872543312,0.26557324393230686,0.0,0.0
62,tt0938330,1,0,0.0,0.12670352776263533,0.01752199984424889,0.0,0.8557744723931159,0.0,0.0,0.0
63,tt0948470,0,0,0.22680878552971578,0.015482342807924203,0.0,0.0,0.5766365202411714,0.07797157622739018,0.08910422049956934,0.013996554694229113
64,tt0975645,3,0,0.3146441874142325,0.15408743383650267,0.032189766712409335,0.0,0.49907861203685555,0.0,0.0,0.0
65,tt0993846,1,0,0.0,0.17260924833809158,0.02911205118052806,0.0,0.7982787004813804,0.0,0.0,0.0
66,tt0995868,1,0,0.0,0.17936871098869367,0.0,0.0,0.42773051378306937,0.1410293431662187,0.2518714320620183,0.0
67,tt1002563,1,0,0.0,0.4253548512541318,0.5740229438071165,0.0,0.0002527707563678787,0.000116663426015944,0.0,0.0002527707563678787
68,tt1014763,1,0,0.0,0.04662818643058152,0.04227348355688844,0.0,0.8591294702462872,0.05196885976624284,0.0,0.0
69,tt1018765,1,0,0.0,0.021577616187164084,0.33374170091685107,0.0,0.19129386658235853,0.21461033828643694,0.1805445779323427,0.05823190009484666
70,tt1020072,1,0,0.0893872270357157,0.03579409573842474,0.5100168581173795,0.0,0.2909005371074607,0.02430705296585251,0.0,0.04959422903516682
71,tt1024648,0,0,0.08814773093015771,0.0,0.0,0.0,0.5616752494367556,0.15990102993241068,0.19027598970067588,0.0
72,tt1029360,1,0,0.0,0.024747474747474747,0.017737373737373736,0.0,0.9445656565656566,0.01294949494949495,0.0,0.0
73,tt1034314,1,0,0.0,0.01852788284552681,0.016060195392301625,0.0,0.7941705940654139,0.17124132769675762,0.0,0.0
74,tt1043726,1,0,0.0,0.0174274029470396,0.0,0.0,0.572966974249368,0.2340985223699624,0.17550710043362994,0.0
75,tt1045658,1,1,0.0,0.003024886566753747,0.00675688947378759,0.0,0.6650822022745575,0.3251360216849011,0.0,0.0
76,tt1047011,2,0,0.29847503743856907,0.27128725401278186,0.22863892345658182,0.0,0.20159878509206725,0.0,0.0,0.0
77,tt1047540,4,0,0.07396071815881432,0.10632606338113025,0.5379925292203881,0.0,0.2425352452102663,0.039185444029401134,0.0,0.0
78,tt1051904,1,0,0.0,0.13175187278223158,0.051101765453191395,0.0,0.8171463617645771,0.0,0.0,0.0
79,tt1065073,1,0,0.0,0.028047332432543096,0.022437865946034474,0.01097326290791467,0.8631003562215944,0.017688244687384842,0.05775293780452852,0.0
80,tt1074638,0,1,0.0,0.05327541339671741,0.6439768047046288,0.0,0.30274778189865376,0.0,0.0,0.0
81,tt1077368,3,0,0.01619201222358983,0.025550698187683036,0.0,0.0,0.8134841475319383,0.02909469037816731,0.11567845167862145,0.0
82,tt1083452,2,0,0.029812054439403757,0.14303305249513934,0.34735364009505293,0.0,0.1374594944912508,0.18947936919421043,0.10669691077986607,0.04616547850507669
83,tt1085492,2,0,0.0,0.10953046624455226,0.17282707014225804,0.0,0.5673258778061016,0.15031658580708823,0.0,0.0
84,tt1086772,1,0,0.1262378955227158,0.21929689730133284,0.22017522671878087,0.0,0.18706220768099074,0.2472277727761797,0.0,0.0
85,tt1091191,1,0,0.0,0.10153062240003184,0.23747536872275632,0.0,0.6338448677375051,0.0,0.0,0.027149141139706616
86,tt1100089,3,0,0.0,0.08027930018919077,0.0067094458855883445,0.0,0.913011253925221,0.0,0.0,0.0
87,tt1109624,0,1,0.01697590978985136,0.15790876473603283,0.0,0.0,0.7855868785238339,0.0,0.039528446950281904,0.0
88,tt1121096,2,0,0.0,0.03114271701814615,0.01886136995259114,0.0,0.8342324668955371,0.11576344613372568,0.0,0.0
89,tt1124037,1,0,0.0,0.1883309615775564,0.041471843870705426,0.0,0.7568204919699124,0.013376702581825575,0.0,0.0
90,tt1126590,1,0,0.0,0.12178701206054797,0.060369619011525516,0.0,0.716253873419979,0.10158949550794748,0.0,0.0
91,tt1131724,1,0,0.0,0.05255940563662785,0.0,0.0,0.697271741132647,0.17706052109130355,0.0731083321394216,0.0
92,tt1132449,4,0,0.0,0.20167525773195877,0.49557560137457046,0.0,0.17210051546391752,0.07085481099656357,0.030347938144329897,0.029445876288659793
93,tt1142977,0,1,0.0,0.0,0.0,0.013403704441346344,0.765206134236208,0.2213901613224457,0.0,0.0
94,tt1170358,0,0,0.0,0.06676630808865464,0.0,0.0,0.9332336919113453,0.0,0.0,0.0
95,tt1171222,9,1,0.0,0.04824878829747571,0.39853499133714937,0.0,0.2115270741496151,0.08254929052349935,0.11663048007544356,0.1425093756168169
96,tt1172049,1,0,0.0,0.38027655740692,0.0,0.0,0.48269997772963785,0.1370234648634422,0.0,0.0
97,tt1178665,2,0,0.0,0.10336412759281854,0.2640317238975074,0.0,0.37567544012550114,0.12155743419905875,0.13537127418511416,0.0
98,tt1179031,3,1,0.0,0.023342632920538706,0.04861208678722678,0.0,0.8754591253035747,0.05258615498865986,0.0,0.0
99,tt1179933,0,0,0.0,0.0,0.039513799743260594,0.04330471758664955,0.8787909178433888,0.0383905648267009,0.0,0.0
100,tt1194173,1,0,0.0,0.0,0.06665840919881919,0.0,0.5831836667285978,0.35015792407258317,0.0,0.0
101,tt1195478,2,0,0.0,0.28071471351567173,0.46919544819325215,0.0,0.20273507686164904,0.019145538031543223,0.0,0.028209223397883808
102,tt1196948,0,0,0.0,0.42031481167083024,0.20392423176735952,0.0,0.21714244136693267,0.03655016856248939,0.08692488661444059,0.03514346001794766
103,tt1196956,2,0,0.19228246611281152,0.12979886313948402,0.16779623961521645,0.0,0.44855706165282033,0.0,0.01589418452120682,0.04567118495846086
104,tt1198156,3,0,0.015542240127609972,0.2280210229248042,0.4831182641771815,0.0,0.19026973966747784,0.0,0.0,0.08304873310292643
105,tt1204975,3,0,0.0,0.2719983118801435,0.051698670605613,0.0,0.6492508968136738,0.0,0.0,0.02705212070056974
106,tt1204977,0,0,0.0,0.036385204776165844,0.0,0.0,0.9636147952238341,0.0,0.0,0.0
107,tt1205537,2,0,0.0,0.04474145393889487,0.2187664956398725,0.0,0.42575114545723275,0.16769071598994953,0.1430501889740504,0.0
108,tt1206543,1,0,0.0,0.028438882716410346,0.017328421339882657,0.0,0.9542326959437071,0.0,0.0,0.0
109,tt1210819,1,0,0.0,0.25704816072670733,0.03999754490772945,0.0,0.6643684275134007,0.0,0.0,0.038585866852162524
110,tt1211837,1,0,0.0,0.1944474220173652,0.09951763318683675,0.0,0.6416121770822167,0.020430914353092508,0.043991853360488796,0.0
111,tt1211956,0,0,0.0,0.0,0.0,0.0,0.9240847387906211,0.06232003290826821,0.0,0.013595228301110655
112,tt1212428,1,0,0.0,0.08280554520676876,0.06386399733328105,0.0,0.8533304574599502,0.0,0.0,0.0
113,tt1212450,1,0,0.01884188293356197,0.05217591333988582,0.0,0.0,0.6271356573746837,0.12432296785796441,0.1775235784939041,0.0
114,tt1213663,0,0,0.0,0.31198760970573053,0.0,0.023500258131130613,0.6645121321631389,0.0,0.0,0.0
115,tt1216491,0,0,0.10648574978955386,0.3133843748747344,0.0421293141459895,0.0,0.5082575059125346,0.0,0.0,0.02974305527718764
116,tt1217209,2,0,0.11644362405783726,0.05155250840530028,0.0,0.0,0.6578328608785461,0.06783571758191048,0.10633528907640583,0.0
117,tt1219827,1,0,0.0,0.07675,0.0,0.0,0.47175,0.15539999999999998,0.162325,0.133775
118,tt1224378,0,0,0.0,0.02005231037489102,0.0,0.0,0.5193984306887534,0.20135135135135135,0.2591979075850044,0.0
119,tt1226240,2,0,0.018030798330557783,0.027673266308929047,0.469890417154958,0.0,0.26569214005222147,0.05820432163490204,0.10156458808774851,0.0589444684306832
120,tt1229340,4,0,0.05214572616447044,0.25546708007422547,0.04188100439245531,0.0,0.402696544758415,0.24780964461043387,0.0,0.0
121,tt1230215,1,0,0.0,0.0,0.02948066386087509,0.0,0.8495195743667115,0.12099976177241326,0.0,0.0
122,tt1232200,2,0,0.0,0.05438453974090384,0.04861259566462867,0.21343366539826414,0.24118175210569073,0.4179315062636282,0.02445594082688443,0.0
123,tt1232829,2,0,0.0,0.019859914730705648,0.03643522143913686,0.0,0.25693900635169237,0.5252545027407988,0.1615113547376664,0.0
124,tt1234719,2,0,0.0,0.1425578737991451,0.2582843116509374,0.0,0.5497270303440688,0.049430784205848746,0.0,0.0
125,tt1234721,1,0,0.08097642377305207,0.0,0.025779812588250395,0.0,0.32630182705061833,0.4025501690128792,0.16439176757520002,0.0
126,tt1235522,2,0,0.0,0.03956806023380226,0.026570239746383992,0.0,0.9297998811174955,0.004061818902318209,0.0,0.0
127,tt1243974,1,0,0.0,0.4303893046703236,0.08481201003797553,0.0,0.3165515556641275,0.16824712962757332,0.0,0.0
128,tt1245492,0,0,0.0,0.36576401930494135,0.17863128773651582,0.0,0.45560469295854283,0.0,0.0,0.0
129,tt1247690,2,0,0.0,0.4304978640470894,0.0,0.0,0.5695021359529107,0.0,0.0,0.0
130,tt1253863,1,0,0.05634260198903999,0.2746092957174751,0.2623097219403288,0.0,0.40673838035315607,0.0,0.0,0.0
131,tt1258972,2,0,0.0,0.08488937394582796,0.09873995436055163,0.0,0.8163706716936203,0.0,0.0,0.0
132,tt1259521,0,0,0.0,0.2457001004787517,0.193589061607266,0.0,0.40154067419272216,0.1591701637212601,0.0,0.0
133,tt1267297,0,0,0.0,0.6836518901935509,0.10096473384221868,0.0,0.21538337596423032,0.0,0.0,0.0
134,tt1272878,2,0,0.0,0.49885714285714283,0.274679802955665,0.0,0.14723152709359605,0.07923152709359606,0.0,0.0
135,tt1276104,1,0,0.0,0.12112306275593175,0.6524814357648073,0.0,0.21281764924861382,0.013577852230647152,0.0,0.0
136,tt1276419,3,0,0.0,0.16468138113589476,0.1285569699092997,0.0,0.7067616489548056,0.0,0.0,0.0
137,tt1277953,0,0,0.0,0.26626802673232497,0.07117732777247375,0.0,0.3676197176021306,0.062006934324908294,0.2329279935681624,0.0
138,tt1288558,1,0,0.4792291134402221,0.0,0.07916071536341507,0.0,0.40692832283892255,0.0,0.0,0.0346818483574403
139,tt1289401,1,0,0.0,0.050606668994413406,0.0,0.0,0.4607629189944134,0.2090389315642458,0.24696665502793297,0.03262482541899441
140,tt1290138,0,0,0.0,0.2830870346178968,0.0,0.0,0.6505551926845199,0.06635777269758328,0.0,0.0
141,tt1291150,1,0,0.0,0.03762850989475395,0.014120850095493518,0.012840830590434393,0.9354098094193181,0.0,0.0,0.0
142,tt1291570,1,0,0.0,0.02117133357368906,0.0,0.0,0.6212594640067299,0.15887513520009613,0.19869406721948485,0.0
143,tt1291580,0,0,0.0,0.0,0.010524849787115514,0.0,0.1556643189686045,0.1361863833512395,0.6976244478930405,0.0
144,tt1292566,4,0,0.5889402499571992,0.0853235747303544,0.0,0.0,0.193331621297723,0.0,0.0,0.1324045540147235
145,tt1293847,1,0,0.0,0.1447649918962723,0.5577741761210157,0.0,0.01683414370610481,0.20373851971907078,0.05186385737439222,0.025024311183144247
146,tt1298649,4,0,0.0,0.040560637235928045,0.27958522623097765,0.0,0.4809827449222808,0.029906085114185018,0.14777843420864994,0.021186872287978487
147,tt1300854,2,0,0.0,0.15662826918654485,0.042000292684966446,0.0,0.8013714381284888,0.0,0.0,0.0
148,tt1307068,2,0,0.0,0.08879698596916681,0.20171487961198684,0.0,0.28968906980772563,0.18034384202321152,0.23945522258790924,0.0
149,tt1308729,3,0,0.0,0.35015759957427645,0.15434524540505137,0.0,0.49549715502067215,0.0,0.0,0.0
150,tt1311060,6,0,0.0,0.23821530834651056,0.3149493568101201,0.0,0.205585708790974,0.1496217787084918,0.0588914056156246,0.032736441728278984
151,tt1321511,1,1,0.008365326328551222,0.3895130329359467,0.0,0.0,0.5911699333198626,0.010951707415639523,0.0,0.0
152,tt1321870,2,1,0.0,0.10184324004396719,0.0,0.0,0.8185930498013021,0.0795637101547307,0.0,0.0
153,tt1322269,3,0,0.012185911698066992,0.13927047825110736,0.11310240656447103,0.0,0.7229287011900145,0.012512502296340143,0.0,0.0
154,tt1322313,0,0,0.0,0.040126221498371334,0.008122964169381108,0.0,0.1405944625407166,0.8111563517915309,0.0,0.0
155,tt1327194,1,0,0.0,0.5825190869892005,0.21814549626171922,0.0,0.19439060089402269,0.0,0.0,0.004944815855057558
156,tt1327773,1,0,0.0,0.0684555293351778,0.04819350638782651,0.0,0.6368907152738221,0.24646024900317356,0.0,0.0
157,tt1333125,4,0,0.0,0.10575601374570447,0.169909793814433,0.165893470790378,0.5451460481099656,0.0,0.0,0.0132946735395189
158,tt1335975,1,0,0.17131545440076398,0.06344501034537642,0.014443737068279484,0.0,0.7507957981855802,0.0,0.0,0.0
159,tt1336608,4,0,0.0,0.14524070609989465,0.09591691930594079,0.0,0.581113332903309,0.05001182566815025,0.12771721602270528,0.0
160,tt1340138,1,0,0.0,0.14674873424004767,0.05231807803037824,0.0,0.7943214533902512,0.0,0.0,0.006611734339322942
161,tt1343092,4,0,0.0,0.24597216189944365,0.0,0.0,0.7303261566461913,0.0,0.023701681454364958,0.0
162,tt1343727,1,0,0.0473283076859178,0.12944157165700995,0.0,0.0,0.8016945984673851,0.02153552218968704,0.0,0.0
163,tt1345836,1,0,0.02262558869701727,0.1793956043956044,0.08869701726844584,0.0,0.7092817896389325,0.0,0.0,0.0
164,tt1351685,1,0,0.0,0.1267752280204906,0.03304735329640581,0.0,0.7958643954854026,0.04431302319770106,0.0,0.0
165,tt1355630,1,0,0.27162812536682707,0.12213874867942247,0.3613100129123136,0.0,0.2449231130414368,0.0,0.0,0.0
166,tt1355631,1,0,0.01940939969499515,0.08700560495929968,0.25555049414747183,0.0,0.6380345011982334,0.0,0.0,0.0
167,tt1355644,1,0,0.0,0.3123420517351194,0.1458363296418812,0.0,0.5418216186229994,0.0,0.0,0.0
168,tt1355683,1,0,0.014882351738659361,0.09771654026207657,0.5784900954678333,0.0,0.26573583825663877,0.0,0.04317517427479199,0.0
169,tt1365050,1,0,0.0,0.03608247422680413,0.8942998114645594,0.0,0.05561795499217779,0.0,0.0,0.013999759316458743
170,tt1366338,2,0,0.27032309767205487,0.2605109360645804,0.03197748284826332,0.0,0.43718848341510136,0.0,0.0,0.0
171,tt1366365,2,0,0.0,0.04642804287617074,0.13676821920125162,0.0,0.5972642127740544,0.16539461722235144,0.02422884204740058,0.02991606587877122
172,tt1371111,4,0,0.0,0.09314309176760419,0.10234038185177581,0.0,0.7940874563744611,0.0104290700061589,0.0,0.0
173,tt1371150,4,0,0.04951271886356128,0.1952841096795507,0.0752601585728444,0.0,0.6635695407994714,0.016373472084572183,0.0,0.0
174,tt1374989,4,0,0.0,0.04603735925194715,0.10198945609962468,0.0,0.7818540776256698,0.07011910702275834,0.0,0.0
175,tt1374992,0,0,0.0,0.0790752466499779,0.12287270967877653,0.14371962892063023,0.6543324147506153,0.0,0.0,0.0
176,tt1376213,2,0,0.0,0.2919222664481386,0.1013814095059705,0.0,0.4817138843362211,0.07895106532428003,0.04603137438538984,0.0
177,tt1381404,1,0,0.0,0.03965431690373801,0.0,0.0,0.9371071782997022,0.023238504796559707,0.0,0.0
178,tt1386697,0,0,0.0,0.0,0.058004080468595745,0.5221244762301736,0.034420727025426145,0.2109558387995525,0.17449487747625209,0.0
179,tt1386703,1,0,0.0,0.0,0.0,0.0,0.6549913125888486,0.17100379087032064,0.17400489654083084,0.0
180,tt1389139,0,0,0.07349060844751089,0.04487618005199069,0.0,0.0,0.8816332115004983,0.0,0.0,0.0
181,tt1390398,2,0,0.0,0.08179390649623533,0.13322973209595518,0.0,0.3820696900717913,0.27414200665382593,0.12876466468219228,0.0
182,tt1390411,0,0,0.0,0.0,0.0,0.002097669038797075,0.9919425983649943,0.005959732596208512,0.0,0.0
183,tt1392170,1,0,0.17331477742713214,0.12260619009349824,0.014602975478761982,0.0,0.6894760570006077,0.0,0.0,0.0
184,tt1392190,2,0,0.0,0.28226439096787875,0.15322802925898443,0.0,0.5367751510654087,0.02773242870772819,0.0,0.0
185,tt1392214,1,0,0.0,0.03944292365176734,0.0,0.0,0.9605570763482327,0.0,0.0,0.0
186,tt1396226,2,0,0.0,0.42743414634146343,0.3555317073170732,0.0,0.19205853658536587,0.0,0.0,0.024975609756097562
187,tt1397280,1,0,0.09577918807293241,0.07591417346630402,0.0,0.0,0.7506396695879923,0.07766696887277123,0.0,0.0
188,tt1397514,3,0,0.0,0.15563229340319124,0.07051678971183616,0.0,0.5715884734460586,0.20226244343891403,0.0,0.0
189,tt1398426,5,0,0.0,0.11018006079975057,0.3880855873411801,0.0,0.4942318185361291,0.0023969132434328473,0.0,0.005105620079507366
190,tt1403214,3,0,0.10704165785578347,0.032353563121167266,0.48447874814971453,0.0,0.03692112497356735,0.2270035948403468,0.09135123704800169,0.020850074011418904
191,tt1405365,3,0,0.041673308587434246,0.21936556372828092,0.49559355999362376,0.0,0.09732880923644478,0.04242479447999453,0.0438366770660169,0.05977728690820486
192,tt1408101,0,0,0.0,0.0,0.0,0.0,0.7654031240138843,0.2345968759861155,0.0,0.0
193,tt1408253,2,0,0.0,0.06246335538989865,0.2935128570232013,0.0,0.6198174051428094,0.024206382444090794,0.0,0.0
194,tt1409024,1,1,0.0,0.06488071211574005,0.03768774829512864,0.0,0.8547300885895774,0.042701450999553865,0.0,0.0
195,tt1411250,0,0,0.0,0.33488253520021966,0.1310546338784955,0.0,0.5340628309212848,0.0,0.0,0.0
196,tt1412528,3,0,0.0,0.37305998106294513,0.36268576839158534,0.0,0.2330904450207896,0.0,0.0,0.031163805524679924
197,tt1413495,0,0,0.0,0.07376559029557492,0.3203485392106612,0.0,0.40658636596617126,0.08956945156330087,0.10973005296429182,0.0
198,tt1418377,1,0,0.0,0.0,0.0,0.0,0.595903165735568,0.2532997728528455,0.15079706141158655,0.0
199,tt1425922,3,0,0.0,0.18914614981665792,0.5010790990047145,0.0,0.25454164484023045,0.038721843897328447,0.0,0.01651126244106862
200,tt1426329,1,0,0.04705096005833266,0.2244794620432634,0.5856760917119015,0.0,0.08529125820303006,0.0,0.0,0.05750222798347242
201,tt1428538,1,0,0.02739007928707162,0.11523928095581329,0.0,0.0,0.7503876984907062,0.10698294126640893,0.0,0.0
202,tt1430132,1,0,0.09431032048566992,0.026986143885762693,0.5533974708053488,0.0,0.3253060648232186,0.0,0.0,0.0
203,tt1430612,2,0,0.0,0.06288572727863315,0.048182074102947225,0.0,0.5855691981203577,0.30336300049806186,0.0,0.0
204,tt1430615,0,0,0.0,0.03377792126556226,0.025969046994491415,0.0,0.6564700659819609,0.10892068040113803,0.1748622853568474,0.0
205,tt1430626,0,0,0.0,0.4686913105217352,0.1649260226283725,0.0,0.09665155054738675,0.13854152352159774,0.1311895927809079,0.0
206,tt1431045,0,0,0.16393250527302555,0.0024021560815561285,0.0,0.0,0.8284509022732597,0.005214436372158425,0.0,0.0
207,tt1433811,1,0,0.0,0.28856419787259285,0.025010874293170945,0.0,0.6864249278342361,0.0,0.0,0.0
208,tt1433822,1,0,0.0,0.0,0.0,0.0,0.9534123910939013,0.04658760890609874,0.0,0.0
209,tt1440129,3,0,0.0,0.1036034029664603,0.07122177185871453,0.0,0.6653378468665093,0.1598369783083159,0.0,0.0
210,tt1440732,3,0,0.0,0.054003272925631854,0.4566539386225428,0.0,0.46580600844495634,0.008566175727821888,0.014970604279047214,0.0
211,tt1441395,1,0,0.006089794618691291,0.023483521732208246,0.0,0.0,0.9264647349148225,0.007741601655787295,0.036220347078490686,0.0
212,tt1441951,4,0,0.0,0.15577878304062442,0.10661699485541955,0.0,0.44148039737449,0.296123824729466,0.0,0.0
213,tt1441953,2,0,0.0,0.26119402985074625,0.33235462034091834,0.0,0.4064513498083353,0.0,0.0,0.0
